Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_nan,MasVnrArea_nan,GarageYrBlt_nan
338,0.0,RL,0.44563844305834177,0.38159942424134674,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6666666666666665,0.5,0.044117647058823525,0.09836065573770493,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.07062500000000001,Gd,TA,PConc,Gd,TA,Av,GLQ,0.1435152374202693,Unf,0.0,0.3107876712328767,0.25139116202945994,GasA,Ex,Y,SBrkr,0.5774120664808708,0.0,0.0,0.5397507318101109,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,Gd,0.41666666666666663,Typ,0.0,missing,Attchd,0.05607476635514018,RFn,0.5,0.37517630465444285,TA,TA,Y,0.22403733955659275,0.13528336380255943,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.9999999999999999,0.5,WD,Normal,12.273731294003989,0,0,0
339,0.0,RL,0.5427499408524292,0.4671763867799885,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,0.6666666666666665,0.75,0.16176470588235295,0.14754098360655737,Gable,CompShg,Wd Sdng,Wd Sdng,missing,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,0.037739192062367116,Unf,0.0,0.4259417808219178,0.197708674304419,GasA,Ex,Y,SBrkr,0.5977950954121356,0.0,0.0,0.5588042906475779,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,Gd,0.5,Typ,0.0,missing,Attchd,0.205607476635514,RFn,0.5,0.31029619181946405,TA,TA,Y,0.12602100350058343,0.08226691042047532,0.0,0.0,0.0,0.0,missing,missing,Shed,0.025806451612903226,0.36363636363636365,0.0,WD,Normal,12.218495165528731,0,0,0
340,0.0,RL,0.4238592228593645,0.4414073324546255,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,0.5555555555555556,0.75,0.375,0.19672131147540983,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.11,TA,TA,CBlock,TA,Fa,No,Rec,0.10364989369241673,Unf,0.0,0.2696917808219178,0.19885433715220951,GasA,TA,Y,FuseA,0.4886930753316756,0.0,0.0,0.4568183804131567,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,TA,0.33333333333333337,Typ,0.0,missing,Attchd,0.47663551401869153,Unf,0.25,0.20944992947813823,TA,TA,Y,0.0,0.0,0.0,0.0,0.4875,0.0,missing,missing,missing,0.0,0.4545454545454545,0.75,WD,Normal,11.951180395901384,0,0,0
341,0.2352941176470588,RL,0.5175033420618727,0.46781183283248495,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,0.7777777777777777,0.5,0.058823529411764705,0.14754098360655737,Gable,CompShg,VinylSd,VinylSd,missing,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.4139554794520548,0.15826513911620296,GasA,Ex,Y,SBrkr,0.41233707276296494,0.4430992736077482,0.0,0.616469947871602,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,Gd,0.5833333333333334,Typ,0.0,missing,Attchd,0.07476635514018691,Fin,0.5,0.3039492242595204,TA,TA,Y,0.15752625437572929,0.0,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.2727272727272727,1.0,WD,Normal,12.220468525813907,0,0,0
342,0.0,RH,0.38858111692291897,0.3651823740380262,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,0.3333333333333333,0.375,0.4338235294117647,0.9836065573770493,Gable,CompShg,Wd Sdng,AsbShng,missing,0.0,Rare_var,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,0.3086472602739726,0.11800327332242226,GasA,Gd,Y,SBrkr,0.34946453236551633,0.0,0.0,0.3266709305809328,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,TA,0.16666666666666666,Typ,0.0,missing,Rare_var,0.5514018691588785,Unf,0.25,0.20733427362482368,TA,TA,N,0.2917152858809801,0.0,0.043478260869565216,0.0,0.0,0.0,missing,missing,missing,0.0,0.7272727272727273,0.75,WD,Normal,11.314474526246391,0,0,0
343,0.4117647058823529,RL,0.4403125963841563,0.3685090922997323,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,0.2222222222222222,0.375,0.41911764705882354,0.9344262295081968,Gable,CompShg,Stucco,Stucco,BrkFace,0.2125,TA,TA,Slab,missing,missing,missing,missing,0.0,missing,0.0,0.0,0.0,Rare_var,Fa,N,FuseA,0.42983784733895325,0.0,0.0,0.4018019472209433,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,TA,0.33333333333333337,Typ,0.0,missing,Detchd,0.5327102803738317,Unf,0.5,0.2820874471086037,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.36363636363636365,0.0,WD,Normal,11.379394072345706,1,0,0
344,0.588235294117647,RL,0.4066403062325974,0.37537390797849235,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,0.8888888888888888,0.5,0.022058823529411763,0.06557377049180328,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.385,Ex,TA,PConc,Ex,TA,No,GLQ,0.004961020552799433,Unf,0.0,0.708904109589041,0.2756137479541735,GasA,Ex,Y,SBrkr,0.6122242570112899,0.0,0.0,0.5722923193616571,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,Ex,0.33333333333333337,Typ,0.3333333333333333,Ex,Attchd,0.02803738317757009,RFn,0.5,0.39774330042313116,TA,TA,Y,0.5775962660443407,0.1316270566727605,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.5454545454545454,0.5,WD,Normal,12.491251587763836,0,0,0
345,0.8235294117647058,RM,0.19950414206813205,0.13505769866797257,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,0.4444444444444445,0.25,0.25,0.5737704918032788,Gable,CompShg,CemntBd,CmentBd,missing,0.0,TA,TA,CBlock,Gd,TA,No,Rec,0.022856130403968816,BLQ,0.15739484396200812,0.07491438356164383,0.08772504091653029,GasA,TA,Y,SBrkr,0.17899639061147665,0.27893462469733654,0.0,0.42548180785628453,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,TA,0.16666666666666666,Typ,0.0,missing,Attchd,0.3177570093457944,Unf,0.25,0.23695345557122707,TA,TA,Y,0.21236872812135354,0.0,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.2727272727272727,1.0,WD,Normal,11.350406535472453,0,0,0
346,0.17647058823529413,RL,0.4182081213682387,0.31302767778084717,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,0.5555555555555556,0.5,0.4926470588235294,0.9344262295081968,Gable,CompShg,MetalSd,MetalSd,missing,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,0.4160958904109589,0.1590834697217676,GasA,Gd,Y,SBrkr,0.4042481129775388,0.2929782082324455,0.0,0.5490694598092243,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,Fa,0.33333333333333337,Typ,0.3333333333333333,Gd,Detchd,0.6261682242990654,Unf,0.25,0.22002820874471085,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.8181818181818182,0.0,WD,Normal,11.850825253582627,0,0,0
347,0.0,RL,0.4403125963841563,0.4471924988265161,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.5555555555555556,0.875,0.34558823529411764,0.16393442622950818,Hip,CompShg,MetalSd,MetalSd,missing,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,0.08823529411764706,Unf,0.0,0.19691780821917806,0.1567921440261866,GasA,TA,Y,SBrkr,0.3987577918657257,0.0,0.0,0.3727490685919701,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,TA,0.24999999999999997,Typ,0.0,missing,Attchd,0.4392523364485981,RFn,0.25,0.21227080394922426,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,missing,missing,Rare_var,1.0,0.2727272727272727,0.25,WD,Normal,11.928340903931561,1,0,0
348,0.0,RL,0.4403125963841563,0.5099479756632133,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.5555555555555556,0.5,0.3602941176470588,0.819672131147541,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.01875,TA,TA,CBlock,TA,TA,No,BLQ,0.22501771793054573,Unf,0.0,0.08904109589041095,0.24189852700491,GasA,Ex,Y,FuseA,0.5628454809220087,0.0,0.0,0.5261342425266626,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,TA,0.33333333333333337,Typ,0.6666666666666666,Gd,Attchd,0.4579439252336448,Unf,0.5,0.3511988716502116,TA,TA,Y,0.0,0.07312614259597806,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.9999999999999999,0.75,WD,Normal,11.967180737247824,1,0,0
349,0.8235294117647058,RL,0.19950414206813205,0.12387081325511473,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,0.6666666666666665,0.5,0.03676470588235294,0.0819672131147541,Gable,CompShg,VinylSd,Wd Shng,Stone,0.06625,Gd,TA,PConc,Gd,TA,No,GLQ,0.10152374202693126,Unf,0.0,0.08176369863013698,0.12504091653027824,GasA,Ex,Y,SBrkr,0.3131258969553028,0.41743341404358353,0.0,0.5598937595667497,0.3333333333333333,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,Gd,0.33333333333333337,Typ,0.0,missing,BuiltIn,0.04672897196261682,RFn,0.5,0.3342736248236953,TA,TA,Y,0.0,0.04936014625228519,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.8181818181818182,0.5,WD,Normal,11.944707881395766,0,0,0
350,0.2352941176470588,RL,0.3630440983780667,0.5391400694394666,Pave,missing,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,0.8888888888888888,0.5,0.007352941176470588,0.01639344262295082,Hip,CompShg,CemntBd,CmentBd,BrkFace,0.5437500000000001,Ex,TA,PConc,Ex,TA,No,GLQ,0.2498228206945429,Unf,0.0,0.1875,0.30245499181669394,GasA,Ex,Y,SBrkr,0.6473928471066,0.4261501210653753,0.0,0.7429403302300357,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,Ex,0.6666666666666666,Typ,0.6666666666666666,Ex,Attchd,0.0,Fin,0.75,0.4978843441466855,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.2727272727272727,0.0,New,Partial,12.988040814744458,0,0,0
351,0.588235294117647,RL,0.4349089973815976,0.35117936504337943,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,0.8888888888888888,0.5,0.0,0.01639344262295082,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.22625,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,0.8000856164383561,0.3058919803600655,GasA,Ex,Y,SBrkr,0.6516689756902725,0.0,0.0,0.6091642813606195,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,Ex,0.33333333333333337,Typ,0.3333333333333333,Gd,Attchd,0.0,RFn,0.5,0.43511988716502115,TA,TA,Y,0.2450408401400233,0.09872029250457039,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.9999999999999999,0.25,New,Partial,12.669998467265833,0,0,0
352,0.588235294117647,RL,0.4403125963841563,0.27397588125309436,Pave,missing,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,0.6666666666666665,0.5,0.14705882352941177,0.34426229508196726,Gable,CompShg,Wd Sdng,Wd Sdng,missing,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,0.19170800850460668,Unf,0.0,0.15881849315068491,0.23780687397708677,GasA,Gd,Y,SBrkr,0.5563896206205956,0.0,0.0,0.5200994616060131,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,Gd,0.33333333333333337,Typ,0.3333333333333333,TA,Attchd,0.18691588785046728,RFn,0.5,0.3138222849083216,TA,TA,Y,0.0,0.14625228519195613,0.0,0.0,0.3833333333333333,0.0,missing,missing,missing,0.0,0.9999999999999999,0.0,WD,Abnorml,12.154779351142624,1,0,0
353,0.17647058823529413,RL,0.38858111692291897,0.38050368859217865,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,0.4444444444444445,0.625,0.4926470588235294,0.9672131147540984,Gable,CompShg,VinylSd,VinylSd,missing,0.0,TA,TA,CBlock,TA,Fa,Mn,LwQ,0.041814316087880936,Rec,0.25780189959294436,0.0,0.10081833060556465,GasA,TA,N,SBrkr,0.23164131491135542,0.2397094430992736,0.0,0.42516354397656597,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,TA,0.24999999999999997,Typ,0.0,missing,Detchd,0.6261682242990654,Unf,0.25,0.14104372355430184,TA,Fa,Y,0.05600933488914819,0.0,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.1818181818181818,0.5,Rare_var,Normal,11.461632170582678,0,0,0
354,0.05882352941176469,RM,0.38858111692291897,0.3679585512553045,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,0.5555555555555556,0.875,0.6029411764705882,0.13114754098360656,Gable,CompShg,VinylSd,VinylSd,missing,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,0.26712328767123283,0.1021276595744681,GasA,Gd,Y,SBrkr,0.2906785257655482,0.0,0.0,0.2717192038601719,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,TA,0.24999999999999997,Typ,0.0,missing,Detchd,0.04672897196261682,Unf,0.5,0.3413258110014104,TA,TA,Y,0.12368728121353557,0.0,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.36363636363636365,1.0,WD,Normal,11.570250531589497,0,0,0
355,0.17647058823529413,RL,0.38858111692291897,0.3651823740380262,Pave,missing,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,0.5555555555555556,0.5,0.4852941176470588,0.11475409836065574,Gable,CompShg,Wd Sdng,MetalSd,missing,0.0,TA,TA,CBlock,TA,TA,No,LwQ,0.06874557051736357,Unf,0.0,0.2363013698630137,0.15384615384615385,GasA,Ex,Y,SBrkr,0.4814606432192621,0.19515738498789345,0.0,0.5530843232149523,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,TA,0.33333333333333337,Typ,0.6666666666666666,Gd,Attchd,0.616822429906542,Unf,0.25,0.1692524682651622,TA,TA,Y,0.0,0.0,0.1956521739130435,0.0,0.0,0.0,missing,missing,missing,0.0,0.4545454545454545,0.0,WD,Normal,11.84939770159144,0,0,0
356,0.0,RL,0.5957172810873843,0.422341102443873,Pave,missing,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.5555555555555556,0.5,0.08823529411764705,0.21311475409836064,Gable,CompShg,VinylSd,VinylSd,missing,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,0.059177888022678954,BLQ,0.36906377204884666,0.13784246575342465,0.19639934533551556,GasA,Ex,Y,SBrkr,0.48399197943424355,0.0,0.0,0.4524239105046681,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,Gd,0.33333333333333337,Typ,0.0,missing,Attchd,0.11214953271028036,RFn,0.5,0.36741889985895626,TA,TA,Y,0.0,0.04753199268738574,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.6363636363636364,0.25,WD,Normal,12.086725887897607,0,0,0
357,0.0,RL,0.4403125963841563,0.3840055955457162,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,0.5555555555555556,0.625,0.125,0.2950819672131148,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.06625,TA,TA,PConc,Gd,TA,No,GLQ,0.09922041105598867,Unf,0.0,0.2559931506849315,0.18952536824877253,GasA,Gd,Y,SBrkr,0.4734392883748657,0.0,0.0,0.4425595120057255,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,Gd,0.33333333333333337,Typ,0.0,missing,Attchd,0.1588785046728972,RFn,0.5,0.2820874471086037,TA,TA,Y,0.14002333722287047,0.04753199268738574,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.5454545454545454,0.75,WD,Normal,12.061046873479915,1,0,0
358,0.588235294117647,RM,0.27378038483032174,0.23063674099414233,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,0.4444444444444445,0.5,0.22794117647058823,0.5245901639344263,Gable,CompShg,CemntBd,CmentBd,missing,0.0,TA,TA,PConc,Gd,TA,No,ALQ,0.15485471296952516,Unf,0.0,0.11472602739726026,0.18690671031096565,GasA,TA,Y,SBrkr,0.4652442225051532,0.0,0.0,0.4348989640934384,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,TA,0.33333333333333337,Typ,0.3333333333333333,Po,Attchd,0.2897196261682243,Fin,0.5,0.3723554301833568,TA,TA,Y,0.6254375729288214,0.16453382084095064,0.0,0.0,0.0,0.0,missing,MnPrv,missing,0.0,0.6363636363636364,0.25,WD,Normal,11.805595078933049,0,0,0
359,0.3529411764705882,RL,0.5467952265586682,0.3275318834955889,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,0.4444444444444445,0.375,0.3529411764705882,0.8032786885245902,Hip,CompShg,Wd Sdng,Rare_var,BrkFace,0.075,TA,TA,CBlock,TA,TA,Av,BLQ,0.05315379163713679,Rec,0.19945725915875168,0.20034246575342465,0.17381342062193128,GasA,Ex,Y,FuseF,0.5291252356840062,0.0,0.0,0.49461337883056,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,Gd,0.33333333333333337,Min2,0.0,missing,BuiltIn,0.44859813084112143,Unf,0.25,0.20310296191819463,TA,TA,Y,0.19603267211201866,0.0,0.532608695652174,0.0,0.0,0.0,missing,missing,missing,0.0,0.5454545454545454,0.0,WD,Abnorml,11.77528972943772,0,0,0
360,0.2352941176470588,RL,0.48569261471700664,0.4351691250081995,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.7777777777777777,0.5,0.058823529411764705,0.14754098360655737,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.33125,Gd,TA,PConc,Gd,TA,Av,GLQ,0.1693834160170092,Unf,0.0,0.05565068493150685,0.1777414075286416,GasA,Ex,Y,SBrkr,0.4462166352424042,0.40581113801452784,0.0,0.6194240383450045,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,Gd,0.41666666666666663,Typ,0.3333333333333333,TA,Attchd,0.07476635514018691,RFn,0.5,0.41748942172073344,TA,TA,Y,0.24270711785297547,0.13711151736745886,0.0,0.0,0.7791666666666667,0.0,missing,missing,missing,0.0,0.4545454545454545,0.0,WD,Normal,12.542544882151386,0,0,0
361,0.38235294117647056,RL,0.4403125963841563,0.3440430511386843,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,0.5555555555555556,0.625,0.21323529411764705,0.49180327868852464,Gable,CompShg,VinylSd,VinylSd,missing,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,0.13695960311835578,Unf,0.0,0.049229452054794516,0.14533551554828153,GasA,Ex,Y,SBrkr,0.38013592369171967,0.0,0.0,0.35534179992186843,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,TA,0.24999999999999997,Typ,0.3333333333333333,TA,Attchd,0.27102803738317754,RFn,0.5,0.3314527503526093,TA,TA,Y,0.0,0.0,0.0,0.0,0.4,0.0,missing,MnPrv,missing,0.0,0.4545454545454545,0.25,WD,Normal,11.957611286231675,1,0,0
362,0.17647058823529413,RL,0.4403125963841563,0.3817921541557303,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,0.4444444444444445,0.5,0.5,0.4426229508196722,Gable,CompShg,MetalSd,MetalSd,missing,0.0,TA,TA,CBlock,TA,TA,No,Rec,0.07069454287739192,Unf,0.0,0.2071917808219178,0.14451718494271687,GasA,Gd,Y,SBrkr,0.4104267539505666,0.250363196125908,0.0,0.5325382105873597,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,TA,0.5,Typ,0.0,missing,Detchd,0.6355140186915887,Unf,0.25,0.1692524682651622,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.5454545454545454,0.5,WD,Normal,11.884489021402711,1,0,0
363,0.38235294117647056,RL,0.4124694024171558,0.33773883201334387,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,0.6666666666666665,0.5,0.044117647058823525,0.11475409836065574,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.3125,Gd,TA,Slab,missing,missing,missing,missing,0.0,missing,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,0.14888202729596944,0.6910411622276029,0.0,0.6190561233056564,0.0,0.0,1.0,0.0,0.5,0.3333333333333333,Gd,0.41666666666666663,Typ,0.3333333333333333,Ex,BuiltIn,0.05607476635514018,RFn,0.5,0.47390691114245415,TA,TA,Y,0.0,0.0,0.32065217391304346,0.0,0.0,0.0,missing,missing,missing,0.0,0.5454545454545454,0.75,Rare_var,Normal,12.198544379109382,0,0,0
364,0.8235294117647058,RM,0.0,0.050187672541848416,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,0.5555555555555556,0.875,0.27205882352941174,0.04918032786885246,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.31875000000000003,TA,TA,CBlock,TA,TA,No,ALQ,0.028703047484053862,Unf,0.0,0.13741438356164382,0.07905073649754502,GasA,Gd,Y,SBrkr,0.1395948531592084,0.2440677966101695,0.0,0.38329870188825765,0.0,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,Gd,0.24999999999999997,Typ,0.0,missing,Detchd,0.34579439252336447,Unf,0.25,0.1861777150916784,TA,TA,Y,0.2917152858809801,0.0,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.36363636363636365,0.75,WD,Normal,11.678439903447801,0,0,0
365,0.2352941176470588,RL,0.4403125963841563,0.5228570852444892,Pave,missing,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,0.5555555555555556,0.5,0.22058823529411764,0.5081967213114754,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.075,TA,TA,PConc,Gd,TA,Mn,GLQ,0.1261516654854713,Unf,0.0,0.03595890410958904,0.13027823240589198,GasA,TA,Y,SBrkr,0.32579022826501225,0.37966101694915255,0.0,0.5483958633915815,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,TA,0.33333333333333337,Typ,0.3333333333333333,TA,Attchd,0.2803738317757009,Fin,0.5,0.3991537376586742,TA,TA,Y,0.3570595099183197,0.20292504570383912,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.5454545454545454,0.0,WD,Normal,12.154779351142624,1,0,0
366,0.2941176470588235,RM,0.38236013085753795,0.4123652961687503,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,0.4444444444444445,0.75,0.6544117647058824,0.21311475409836064,Hip,CompShg,VinylSd,VinylSd,missing,0.0,TA,Gd,CBlock,TA,Fa,No,Rec,0.08079376328844791,Unf,0.0,0.09246575342465753,0.10998363338788872,GasA,Gd,Y,FuseA,0.2645693220663756,0.3254237288135593,0.0,0.49251396448792306,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,TA,0.33333333333333337,Typ,0.0,missing,Detchd,0.4205607476635514,Unf,0.25,0.3300423131170663,TA,Fa,Y,0.0,0.2340036563071298,0.39492753623188404,0.0,0.0,0.0,missing,missing,missing,0.0,0.5454545454545454,0.75,WD,Normal,11.898187865760873,0,0,0
367,0.0,RL,0.4403125963841563,0.389267352330559,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.5555555555555556,0.5,0.3382352941176471,0.7704918032786886,Gable,CompShg,Plywood,Plywood,BrkFace,0.154375,TA,TA,CBlock,Gd,TA,No,BLQ,0.10790219702338767,Unf,0.0,0.3360445205479452,0.22815057283142393,GasA,Gd,Y,SBrkr,0.5407023954913797,0.0,0.0,0.5054354257552056,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,TA,0.33333333333333337,Typ,0.6666666666666666,Gd,Attchd,0.42990654205607476,RFn,0.5,0.3624823695345557,TA,TA,Y,0.0,0.13893967093235832,0.0,0.0,0.3854166666666667,0.0,missing,missing,missing,0.0,0.5454545454545454,0.75,WD,Normal,11.976659481202368,1,0,0
368,0.3529411764705882,RL,0.5813411068203953,0.38192053540811366,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,0.5555555555555556,0.5,0.3382352941176471,0.7704918032786886,Gable,Rare_var,Plywood,Plywood,BrkFace,0.19062500000000002,TA,TA,CBlock,Gd,TA,Gd,GLQ,0.0657335223245925,Unf,0.0,0.3116438356164383,0.17986906710310968,GasA,Gd,Y,SBrkr,0.5506159068448597,0.0,0.0,0.5147023346379038,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,TA,0.33333333333333337,Typ,0.3333333333333333,Gd,Basment,0.42990654205607476,RFn,0.25,0.20874471086036672,TA,TA,Y,0.07467911318553092,0.20109689213893966,0.0,0.0,0.0,0.0,missing,missing,missing,0.0,0.9999999999999999,0.5,WD,Normal,12.013700752882718,0,0,0
